"J1001","J1031","J1046","J1047","J1056","J1075","J1096","J1152","J1222","J1266","J1318","J1345","J1351","J1355","J1366","J1368","J1392","J1398","J1399","J1423","J145","J1458","J1463","J1506","J1529","J1532","J1602","J1618","J1623","J1627","J1631","J1633","J164","J1711","J1726","J1735","J1879","J1893","J1902","J1916","J1917","J1953","J1962","J1965","J1973","J1979","J2025","J2039","J2072","J2077","J2090","J2124","J2126","J2128","J2130","J2141","J2149","J2154","J2168","J2196","J2197","J2263","J2267","J2280","J229","J230","J2331","J2375","J2377","J2382","J2392","J2395","J2446","J2540","J2546","J2563","J2619","J2621","J2652A","J2661","J2710","J2782","J289","J2941","J2942","J295","J2952","J2961","J2969","J2984","J2986","J3019","J3085","J3126","J3295","J3369","J338","J3383","J3462","J3473","J3477","J3490","J3493","J3506","J3508","J3526","J3536","J3537","J3549","J3585","J3586","J3590","J3594","J3610","J3631","J3699","J3702","J3714","J3716","J3718","J3727","J3740","J3753","J3757","J3759","J3777","J3828","J3840","J3842","J3862","J3884","J3896","J3899","J3918","J3926","J3943","J3972","J3987","J4001","J4013","J4039","J4044","J4046","J4048","J4049","J4052","J4056","J4081","J4093","J4095","J41","J4109","J4111","J4112","J4138","J4151","J4161","J4162","J4180","J4189","J42","J4205","J4214","J4226","J4278","J4282","J4304","J4312","J4315","J4337","J4345","J446","J4474","J4513","J4514","J4515","J4521","J4535","J4539","J4557","J4558","J4562","J4566","J4569","J4572","J4573","J4574","J4576","J4580","J4581","J4587","J4591","J4592","J4596","J4601","J4605","J4624","J4630","J4634","J4643","J4644","J4645","J4646","J4648","J4651","J4652","J4658","J4660","J4680","J4686","J4688","J4692","J4713","J4715","J4725","J4727","J4728","J4732","J4733","J4747","J4749","J4752","J4754","J4757","J4758","J4770","J4777","J4778","J4782","J4796","J4797","J4798","J4801","J4802","J4806","J4812","J4814","J4836","J4840","J4848","J4851","J4878","J4912","J4916","J4920","J4922","J4924","J4945B","J4951","J4954","J4957","J4961","J4967","J4976","J4985","J4986","J4998","J4999","J5000","J5001","J5006","J5016","J5018","J5019","J5020","J5021","J5022","J5024","J5025","J5028","J5030","J5032","J5034","J5036","J5039","J5040","J5042","J5043","J5048","J5049","J505","J5051","J5052","J5053","J5056","J5057","J5058","J5061","J5063","J5064","J5068","J5071","J5072","J5074","J5075","J5081","J509","J516","J56","J587","J595","J618","J625","J745","J793","J831","J837","J843","J856","J889","J899","J933","J971","J972","J990"
0,0,0,0,0.0075187969924812,0,0,0,0,0,0,0,0,0,0,0.00436681222707424,0,0,0,0,0,0,0,0,0,0,0.0138248847926267,0,0,0,0,0,0,0,0,0,0,0.010752688172043,0.00568181818181818,0.00584795321637427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0099601593625498,0,0,0,0.0263157894736842,0.025,0,0.0145985401459854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0.00469483568075117,0,0,0.0140845070422535,0.0114285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0.0099009900990099,0,0,0,0,0,0,0,0,0,0,0,0.00854700854700855,0,0,0,0,0,0,0.0181818181818182,0,0,0.0512820512820513,0,0,0,0,0,0,0,0,0.00970873786407767,0,0,0,0,0,0,0,0,0.0317460317460317,0,0.0294117647058824,0,0,0,0,0,0,0,0,0.010989010989011,0,0,0.0234375,0,0,0,0,0,0,0,0,0.0172413793103448,0.025,0,0,0,0,0,0.00840336134453781,0,0,0,0,0,0.004,0,0,0,0,0,0,0,0.0555555555555556,0,0,0.00847457627118644,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0174672489082969,0.0109090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008,0,0.012779552715655,0,0,0,0,0,0,0,0,0,0,0.0119047619047619,0,0,0,0,0,0,0.0075187969924812,0,0,0,0,0.0136986301369863,0,0,0,0.0303030303030303,0,0,0,0,0.0166666666666667,0,0,0,0,0.0285714285714286,0,0,0.04,0,0,0,0,0,0,0.0869565217391304,0,0,0,0,0.00704225352112676,0,0,0,0.0476190476190476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0204081632653061,0.0131578947368421,0
0,0,0,0,0,0,0.0161290322580645,0,0,0,0,0.00671140939597315,0.0118694362017804,0,0,0,0,0,0.0169491525423729,0,0.0287769784172662,0,0.00714285714285714,0,0,0,0,0,0,0,0.0227272727272727,0,0,0,0,0.0128205128205128,0,0,0,0.00555555555555556,0,0.00602409638554217,0,0,0.00595238095238095,0,0,0.00869565217391304,0,0,0,0,0,0,0,0,0,0,0.0212765957446809,0,0,0,0,0,0.00961538461538462,0,0.0125,0.0206896551724138,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0.00595238095238095,0,0,0,0,0,0,0,0.0140845070422535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0512820512820513,0,0,0,0,0,0,0,0,0,0.0212765957446809,0,0,0.0317460317460317,0,0,0,0,0,0,0,0,0,0,0,0.024390243902439,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0.015625,0,0,0.0119760479041916,0,0,0.02,0.00719424460431655,0,0,0,0,0.0254237288135593,0.0209205020920502,0.0240963855421687,0,0,0,0,0,0,0,0,0,0,0,0,0.0540540540540541,0,0,0.0256410256410256,0,0,0,0,0,0,0,0,0,0,0.0102040816326531,0.0277777777777778,0.0198675496688742,0,0,0,0.0222222222222222,0,0,0,0.0068259385665529,0,0.00271739130434783,0,0,0,0.0238095238095238,0,0,0,0.0145454545454545,0.0173913043478261,0,0,0,0,0.0285714285714286,0,0.00558659217877095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0149253731343284,0,0,0,0,0,0,0,0,0,0,0,0,0.0121951219512195,0.0136986301369863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0165289256198347,0,0,0,0,0.00662251655629139,0.00719424460431655,0,0,0,0,0.0186915887850467,0,0,0
0,0,0,0,0,0,0.00574712643678161,0,0,0,0,0,0.00306748466257669,0,0,0,0,0,0,0,0.015748031496063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0140845070422535,0,0,0,0,0,0.00657894736842105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0151515151515152,0.0075187969924812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0175438596491228,0,0,0,0,0,0.0196078431372549,0,0,0,0,0.0344827586206897,0,0,0,0,0,0,0,0,0,0,0,0,0.032258064516129,0,0,0,0.0303030303030303,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00649350649350649,0,0,0.0476190476190476,0,0,0,0,0,0.00943396226415094,0.0087719298245614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857142857143,0,0.0153846153846154,0,0,0,0,0,0,0,0,0,0,0.00546448087431694,0,0,0,0,0,0,0,0,0.0113636363636364,0,0.0294117647058824,0,0,0,0,0,0.00609756097560976,0,0,0,0,0,0,0,0,0,0,0.00606060606060606,0,0,0.00757575757575758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003690036900369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.008,0,0,0,0,0,0.0236220472440945,0.00689655172413793,0.0185185185185185,0,0,0.0091324200913242,0.0351758793969849,0,0,0,0.0101010101010101,0,0.0155038759689922,0,0.0239234449760766,0.015625,0.004739336492891,0,0,0,0,0,0,0.0220994475138122,0.0357142857142857,0,0.0291970802919708,0,0,0.0132743362831858,0.0114942528735632,0,0,0.0202429149797571,0,0.0484581497797357,0.0137931034482759,0,0.00418410041841004,0,0,0.00537634408602151,0,0.0309278350515464,0,0,0,0,0,0,0,0.024,0,0,0,0,0,0,0.0173410404624277,0.018348623853211,0.0133333333333333,0.0330188679245283,0,0.0108695652173913,0,0,0.0181818181818182,0,0,0,0,0.0230769230769231,0,0.00641025641025641,0,0.0211640211640212,0.0256410256410256,0,0,0,0,0,0,0,0.0214285714285714,0,0,0,0,0,0.0223880597014925,0.0168067226890756,0,0,0.0111111111111111,0,0.00763358778625954,0,0,0,0,0,0.00900900900900901,0,0,0,0,0,0.00862068965517241,0,0,0,0.00847457627118644,0,0,0.0381679389312977,0,0,0,0,0,0,0,0,0.0288461538461538,0,0,0.0591397849462366,0,0.00826446280991736,0,0,0,0.0104166666666667,0,0,0,0,0,0,0,0,0,0,0.038961038961039,0.00584795321637427,0.00714285714285714,0.0297619047619048,0.00476190476190476,0,0.0254237288135593,0.00943396226415094,0,0,0.0465116279069767,0.155555555555556,0.00847457627118644,0,0,0,0,0.027027027027027,0,0,0,0,0,0,0.0185185185185185,0.01,0,0.0202702702702703,0.0104166666666667,0,0,0,0,0,0,0,0,0,0.0228136882129278,0,0.0368663594470046,0,0,0,0.045,0.00909090909090909,0,0.0235294117647059,0.0427350427350427,0,0.0501193317422434,0,0,0,0.0194805194805195,0.00401606425702811,0,0,0.0263929618768328,0.0444444444444444,0,0,0,0,0.0388349514563107,0,0.00803212851405622,0,0,0.0480769230769231,0.0102040816326531,0,0,0.00892857142857143,0,0,0,0,0.00252525252525253,0,0,0,0,0,0.00862068965517241,0,0,0,0.0220588235294118,0,0,0.0261437908496732,0,0.0104166666666667,0.013986013986014,0,0,0,0,0,0,0,0.00694444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0101010101010101,0,0,0.00793650793650794,0.016025641025641,0.0102040816326531,0,0.0104166666666667,0,0.0276497695852535,0.0292682926829268,0,0,0,0,0.00558659217877095,0,0,0
0.0163265306122449,0,0,0,0,0,0.0550964187327824,0,0,0,0,0.0617283950617284,0.150537634408602,0.00416666666666667,0,0,0,0,0.00395256916996047,0,0.0698412698412698,0,0,0,0,0,0,0,0,0.00983606557377049,0.00420168067226891,0,0.0645161290322581,0,0,0.0507462686567164,0.0602836879432624,0,0,0,0,0.019774011299435,0,0,0,0,0.0165289256198347,0,0,0.0487012987012987,0,0,0,0,0,0,0,0.0286885245901639,0,0,0,0,0,0.0045662100456621,0.023972602739726,0.00862068965517241,0.0299625468164794,0.0555555555555556,0,0.0439189189189189,0,0.00446428571428571,0.00427350427350427,0,0,0.00436681222707424,0,0,0,0.0181818181818182,0,0,0.0341880341880342,0,0,0,0,0,0.012448132780083,0,0.0230769230769231,0,0,0,0,0,0.0317460317460317,0.00826446280991736,0,0,0.00328947368421053,0.0258620689655172,0,0,0,0,0,0,0.0173160173160173,0,0,0,0,0,0.00418410041841004,0,0,0,0.00833333333333333,0,0,0.0401606425702811,0,0,0,0,0,0,0,0,0.0087719298245614,0,0,0.0355987055016181,0,0.0208333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.00446428571428571,0,0.0739644970414201,0,0,0.0242214532871972,0,0,0.0209205020920502,0.0087719298245614,0,0.0465116279069767,0,0.021978021978022,0,0,0,0,0,0,0,0,0,0,0,0,0.00431034482758621,0.00448430493273543,0,0.0458015267175573,0,0,0,0,0,0,0,0,0,0,0.0537634408602151,0.0131578947368421,0.0642201834862385,0,0,0,0.053968253968254,0.00429184549356223,0,0.0348432055749129,0.0630434782608696,0.00829875518672199,0.112648221343874,0,0,0,0.0218978102189781,0.0536723163841808,0,0,0.0487804878048781,0.0366666666666667,0,0,0,0,0,0,0,0,0,0.103559870550162,0.00452488687782805,0.00847457627118644,0,0,0,0,0,0,0.00192678227360308,0,0,0,0,0,0.00840336134453781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0810810810810811,0.00909090909090909,0,0,0,0.0581039755351682,0.0340557275541796,0.00833333333333333,0,0,0,0.0133779264214047,0,0,0.0131004366812227
0,0,0,0,0,0,0.00448430493273543,0.00917431192660551,0.015748031496063,0,0,0,0.0217391304347826,0,0,0,0,0,0.021505376344086,0,0.0289017341040462,0.00900900900900901,0.00571428571428571,0,0,0,0,0,0,0.00675675675675676,0.0126582278481013,0,0.0294117647058824,0,0.0142857142857143,0.0211640211640212,0.0144927536231884,0,0,0.00465116279069767,0,0.0253807106598985,0.018348623853211,0,0,0,0,0,0,0.0123456790123457,0,0,0,0,0,0,0,0.010989010989011,0.0121951219512195,0,0,0,0,0,0.00719424460431655,0,0.0175438596491228,0.0280898876404494,0,0.0135135135135135,0,0,0.0133333333333333,0,0,0,0,0,0,0.0254237288135593,0,0.0129032258064516,0.0251256281407035,0,0,0,0,0,0,0,0.0388349514563107,0,0,0,0,0,0,0.0119047619047619,0,0,0.020979020979021,0,0,0,0,0,0,0,0.027027027027027,0,0,0,0,0,0,0,0,0,0,0,0,0.0101010101010101,0,0,0,0,0,0,0,0,0.0289855072463768,0,0,0.0254777070063694,0,0.0117647058823529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0303030303030303,0,0,0.0148148148148148,0,0,0.0240963855421687,0,0,0.155555555555556,0.021978021978022,0,0.0375,0,0,0,0,0.012987012987013,0,0,0,0,0,0,0,0,0,0.0176991150442478,0,0.0135135135135135,0,0,0,0,0,0,0,0,0.0130434782608696,0.0140845070422535,0.0161290322580645,0,0,0,0.0421686746987952,0,0,0,0.0280373831775701,0,0.0279898218829517,0,0,0,0,0.00943396226415094,0,0,0.0228013029315961,0.027027027027027,0,0,0,0,0,0,0.0287081339712919,0,0,0.0459770114942529,0.0161290322580645,0,0,0,0.0142857142857143,0,0,0,0.00557103064066852,0,0,0,0,0,0,0,0,0,0.0198019801980198,0,0,0,0,0,0.0186915887850467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0128205128205128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0224719101123595,0.0107913669064748,0,0,0,0,0.0108108108108108,0.0174418604651163,0.0246913580246914,0,0,0,0.0140845070422535,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0227272727272727,0,0,0,0.00537634408602151,0.0296296296296296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0112994350282486,0,0,0.0422535211267606,0,0.00602409638554217,0,0,0.027027027027027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00840336134453781,0,0,0,0,0,0,0,0,0.0294117647058824,0,0,0,0,0,0,0,0,0,0.00925925925925926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0161290322580645,0,0,0,0.0102040816326531,0.0149253731343284,0,0,0,0,0,0,0.00847457627118644,0,0.0375,0,0,0,0,0,0.025,0,0,0,0,0,0,0.0277777777777778,0,0,0,0.0434782608695652,0.027027027027027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00568181818181818,0,0,0.0183823529411765,0,0,0,0,0,0,0,0.0348837209302326,0,0,0,0,0,0,0.0256410256410256,0.0303030303030303,0,0,0,0,0,0,0,0,0,0.0232558139534884,0,0,0,0.0645161290322581,0,0,0.037037037037037,0,0,0,0,0,0,0,0,0,0.0125,0.0140845070422535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0384615384615385,0,0,0,0,0,0,0,0,0,0,0.0204081632653061,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0212765957446809,0,0,0.0122950819672131,0,0,0,0,0,0,0,0,0,0,0.0707964601769911,0.00492610837438424,0,0,0,0,0,0,0,0,0,0.0120481927710843,0,0,0.00862068965517241,0.0114942528735632,0,0.00564971751412429,0,0,0,0,0.0186915887850467,0.032258064516129,0.031055900621118,0.0222222222222222,0,0,0,0,0,0,0,0,0,0,0.00900900900900901,0,0,0,0,0,0,0,0,0,0.0211864406779661,0,0,0.03125,0.0625,0,0,0,0,0,0.00847457627118644,0.0280373831775701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0583941605839416,0,0,0,0,0,0,0,0,0,0.0283018867924528,0,0.0141843971631206,0,0,0,0,0,0,0,0,0,0,0,0,0.0246913580246914,0,0,0,0,0.0210526315789474,0,0,0,0,0,0,0,0,0.0720720720720721,0,0,0.0748299319727891,0.0172413793103448,0,0,0,0,0,0,0,0,0,0,0.0072463768115942,0,0,0.0227272727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0192307692307692,0.0217391304347826,0,0.0285714285714286,0.00689655172413793,0,0.0185185185185185,0,0,0,0,0,0,0,0,0,0,0,0.0483870967741935,0.0481099656357388,0,0,0,0,0.0232558139534884,0,0,0,0.0208333333333333,0,0.010989010989011,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0.029940119760479,0,0,0,0,0.0350877192982456,0,0,0,0,0,0.00900900900900901,0,0,0,0,0,0.016260162601626,0,0,0.0333333333333333,0,0,0.0520833333333333,0,0,0,0.0517241379310345,0,0,0,0,0.0114942528735632,0,0,0,0,0.0161290322580645,0,0.0333333333333333,0.0192307692307692,0,0,0.0227272727272727,0,0.008,0,0.04,0,0,0,0.0188679245283019,0.0303030303030303,0.0232558139534884,0,0,0.0425531914893617,0,0,0,0.0652173913043478,0.0227272727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00555555555555556,0
0,0,0.00307692307692308,0.0136986301369863,0.0395480225988701,0,0,0,0,0,0,0,0,0,0,0.0218978102189781,0,0,0,0,0,0,0,0,0.00977198697068404,0,0.0305343511450382,0,0.0340909090909091,0,0,0,0,0,0,0,0,0.00699300699300699,0.00888888888888889,0,0,0,0,0,0,0,0,0,0.019047619047619,0,0,0.0144927536231884,0.0101522842639594,0.0121951219512195,0.0127272727272727,0,0,0,0,0.0393700787401575,0.0116279069767442,0.0384615384615385,0.0147058823529412,0,0,0,0,0,0,0,0.00346020761245675,0,0,0.0150375939849624,0,0,0,0,0.00666666666666667,0,0,0,0,0.0114942528735632,0.0151515151515152,0,0.0166666666666667,0.0365296803652968,0,0,0,0,0,0.0215827338129496,0.00757575757575758,0,0,0,0.0149253731343284,0.0150602409638554,0,0,0,0,0,0.0133333333333333,0,0,0,0,0,0.0138888888888889,0.0181818181818182,0,0,0,0,0,0,0,0,0,0.0645161290322581,0.0151515151515152,0.0184049079754601,0,0,0,0,0,0,0.0131578947368421,0,0,0,0,0,0.0192307692307692,0,0,0.0087719298245614,0.0326797385620915,0.0169491525423729,0,0,0,0,0,0,0,0,0.0215827338129496,0.018348623853211,0,0.0523255813953488,0.025,0,0,0,0,0,0,0,0,0,0.0123456790123457,0.0318471337579618,0,0,0,0.0303030303030303,0.00854700854700855,0,0,0,0,0.0273037542662116,0,0,0.0125,0,0,0.032967032967033,0.0238095238095238,0.00613496932515337,0,0.0106382978723404,0.0432098765432099,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044280442804428,0.0512820512820513,0,0,0,0,0,0.00313479623824451,0.00636942675159236,0,0,0,0.036036036036036,0,0,0,0,0,0,0,0,0,0,0,0,0.0538922155688623,0.0113636363636364,0.00547945205479452,0.0166666666666667,0.0144927536231884,0,0.00862068965517241,0.025,0,0,0,0,0,0.0546875,0,0,0,0,0,0,0.010989010989011,0,0,0,0,0.0163934426229508,0,0,0,0.0120481927710843,0.0128205128205128,0.0147058823529412,0,0,0.0471698113207547,0,0.0133333333333333,0,0,0.0487804878048781,0,0.0119047619047619,0.0133333333333333,0,0,0,0.00851063829787234,0.00675675675675676,0.0319148936170213,0.0135135135135135,0,0,0,0.0131578947368421,0.0432432432432432,0,0,0,0,0,0,0.00952380952380952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0120481927710843,0,0,0,0,0.021505376344086,0,0,0.0416666666666667,0.02,0
0,0,0.0260223048327138,0,0.0151515151515152,0,0,0,0,0,0,0,0,0,0,0.0087719298245614,0,0,0,0,0,0,0,0,0.0196078431372549,0,0,0.0136986301369863,0,0,0,0,0,0,0,0,0,0.010752688172043,0.0114285714285714,0,0,0,0,0,0,0,0,0,0.0178571428571429,0,0,0.0112359550561798,0,0,0.00795228628230616,0,0,0,0,0.0379746835443038,0,0.0072463768115942,0,0,0,0,0,0,0,0,0.00418410041841004,0,0,0.0119047619047619,0,0,0,0,0,0,0,0,0,0.014218009478673,0,0,0.0285714285714286,0,0,0,0,0,0,0.0337078651685393,0,0,0,0,0,0.0141342756183746,0,0,0,0,0,0,0,0,0,0,0,0,0.00854700854700855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00934579439252336,0.0144927536231884,0,0,0,0,0,0,0,0,0,0,0,0.00769230769230769,0,0,0,0,0,0,0,0,0,0.0123456790123457,0,0.0181818181818182,0,0,0,0,0.0303030303030303,0,0,0,0,0.004,0,0,0,0,0,0,0.0128205128205128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008,0,0.00634920634920635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0103092783505155,0.0075187969924812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0.00537634408602151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0384615384615385,0,0.0303030303030303,0,0,0,0,0,0,0,0,0.0065359477124183,0
0,0,0.0200573065902579,0.00970873786407767,0.00943396226415094,0,0,0,0,0,0,0,0,0,0,0.0333333333333333,0,0,0,0,0,0,0.004739336492891,0,0.0119047619047619,0.025,0.0344827586206897,0.0266666666666667,0.00833333333333333,0,0,0,0,0,0,0.00881057268722467,0,0.00578034682080925,0.0158102766798419,0,0,0,0,0,0,0,0,0,0.0300751879699248,0,0,0.0119047619047619,0.0269058295964126,0.018018018018018,0.0244328097731239,0,0,0,0,0.0125,0.00862068965517241,0.0233644859813084,0.0102040816326531,0,0,0,0,0,0,0,0.00628930817610063,0,0,0.0248447204968944,0,0,0,0,0.0284090909090909,0,0,0,0,0.0315789473684211,0,0,0.0133333333333333,0.0198412698412698,0,0,0,0,0.00763358778625954,0.0238095238095238,0,0,0,0,0,0.0138121546961326,0,0,0,0,0,0,0,0,0,0,0,0,0.0206185567010309,0,0,0,0,0,0,0.00740740740740741,0,0,0.0318471337579618,0,0.037037037037037,0,0,0.00662251655629139,0.0104166666666667,0,0,0,0,0,0,0,0,0.00740740740740741,0,0,0.0211267605633803,0.032967032967033,0.0135135135135135,0,0,0,0,0,0,0,0,0.036144578313253,0.00714285714285714,0,0.0193236714975845,0,0,0,0,0,0,0,0,0.0072463768115942,0.0318471337579618,0.0181818181818182,0,0,0,0,0.0471204188481675,0.00680272108843537,0,0,0,0,0.0184615384615385,0,0,0,0,0,0,0.00632911392405063,0.0104166666666667,0,0.00806451612903226,0.0257731958762887,0,0,0,0,0,0,0,0,0.008,0,0,0,0,0.0468227424749164,0.043731778425656,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0,0,0,0,0,0,0,0,0.0101010101010101,0.03,0,0.0258397932816537,0.0201342281879195,0,0.029126213592233,0,0.0181818181818182,0,0,0,0,0,0.0185185185185185,0,0,0,0,0,0.0171428571428571,0.019047619047619,0,0.0087719298245614,0,0,0.0335570469798658,0,0,0,0.00884955752212389,0,0,0.00961538461538462,0,0.0143884892086331,0,0,0,0,0,0,0.0087719298245614,0,0,0,0,0.0190839694656489,0.0112994350282486,0,0,0,0,0,0.00943396226415094,0.0182648401826484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0178571428571429,0,0,0,0,0.016260162601626,0,0,0,0.0173913043478261,0
0,0,0,0,0,0,0,0,0.0357142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0.0224719101123595,0.0151515151515152,0,0,0,0,0,0,0.00943396226415094,0,0,0,0,0,0.00666666666666667,0,0,0,0.0116279069767442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0294117647058824,0,0,0,0,0,0,0,0,0.0185185185185185,0,0,0,0.055045871559633,0,0,0,0,0,0,0.0238095238095238,0,0,0,0,0,0,0,0,0,0,0,0.00970873786407767,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0476190476190476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0062111801242236,0,0,0.0106382978723404,0,0,0,0,0,0.027027027027027,0,0.012987012987013,0.025,0,0,0,0,0,0,0,0,0,0,0,0.0666666666666667,0,0,0,0.0555555555555556,0.137931034482759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0149253731343284,0,0,0,0,0,0.0357142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0263157894736842,0,0,0,0.0338983050847458,0,0,0.0128205128205128,0,0,0.046875,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021505376344086,0,0,0,0
